serial
0.0180451,30.9239,34.3403,0.145297,34.4856
0.0180599,30.2045,331.938,1.46353,333.402
0.0180629,30.3085,3303.53,14.7454,3318.27
0.0179386,30.1432,33138.8,148.561,33287.4
0.0100955,39.7737,337566,1574.02,339140
0.00168454,18.3644,3.75218e+06,15813.2,3.76799e+06
0.001305,14.4924,4.94207e+06,22103,4.96418e+06
dynamic p
thread study
0.0180629,30.3085,3425.17,15.6528,3440.83
0.0180597,30.3624,2584.29,15.6394,2599.93
0.0180432,30.3163,1998.46,15.6378,2014.1
0.0180453,30.2188,1820.52,15.6041,1836.13
0.0180132,30.1662,1684.02,25.5629,1709.58
0.0180187,30.2227,1688.01,15.6303,1703.64
0.0180203,30.311,1586.34,15.5957,1601.94
0.0180245,30.2987,1671.27,24.9055,1696.17
0.0180269,30.4244,1620.98,15.5594,1636.54
0.0180065,30.4362,1719.19,25.6762,1744.87
0.0176538,30.2552,3139.31,25.8653,3165.18
0.0177767,30.4302,3133.6,16.6108,3150.21
0.017862,30.2304,3107.84,24.5074,3132.34
0.0179112,30.4897,2963.01,25.7989,2988.81
0.0179327,30.3795,2942.28,15.7697,2958.05
0.0179099,30.3784,2715.19,29.6509,2744.84
0.0179168,30.3147,2875.06,16.1286,2891.19
0.0179764,30.5596,2695.52,25.8228,2721.35
0.017909,30.3295,2688.28,16.2323,2704.51
0.0179153,30.3437,2733.45,25.6147,2759.06
dynamic timing
0.0179012,30.4231,29.6582,0.226336,29.8845
0.0176524,30.0988,302.547,2.09743,304.644
0.0177998,30.4592,3117.45,27.2449,3144.7
0.0177082,30.2629,30166.3,169.225,30335.5
0.0100265,39.3508,236371,1574.35,237945
0.00168305,18.3417,1.73891e+06,15727.4,1.75464e+06
0.00130435,14.4808,2.48916e+06,22547.9,2.51171e+06
