serial
0.0180451,30.9239,36.1282,0.157588,36.2858
0.0180599,30.2045,362.242,1.57677,363.819
0.0180629,30.3085,3666.96,15.7551,3682.72
0.0179386,30.1432,35480.5,157.333,35637.9
0.0100955,39.7737,355547,1575.81,357123
0.00168454,18.3644,3.56478e+06,15797.8,3.58057e+06
0.001305,14.4924,5.06466e+06,22307.3,5.08696e+06
dynamic p
thread study
0.0180629,30.3085,3508.97,15.6389,3524.61
0.0180408,30.2444,2580.37,15.8421,2596.21
0.0180278,30.1365,2114.79,16.5046,2131.29
0.0180281,30.1135,1878.66,15.6883,1894.35
0.0180546,30.3481,1680.18,15.8704,1696.05
0.0180205,30.1924,1648.83,16.195,1665.02
0.0180496,30.4048,1525.53,31.3289,1556.86
0.0179794,30.1559,2307.61,16.3581,2323.97
0.018027,30.3344,1397.42,16.2918,1413.71
0.0178908,30.3392,3049.23,16.2415,3065.47
0.0178,30.2275,3156.02,23.7632,3179.78
0.0178905,30.3672,2721.51,16.1167,2737.63
0.0179313,30.4304,2780.29,16.2439,2796.53
0.0178943,30.2952,2901.13,24.9588,2926.09
0.0179396,30.3882,2729.87,26.1291,2756
0.0179321,30.3676,2820.86,16.4672,2837.33
0.0179015,30.4547,2979.82,28.4385,3008.26
0.0179473,30.4075,2879.92,16.2649,2896.19
0.0179266,30.3306,2523.79,23.4091,2547.2
0.0178914,30.2821,2743.28,23.0266,2766.3
dynamic timing
0.0182337,29.9685,29.5124,0.234719,29.7472
0.0179341,30.2924,289.889,2.42902,292.318
0.0179322,30.2866,2739.88,16.5996,2756.48
0.0177815,30.2989,29340.3,171.288,29511.6
0.0100458,39.4609,274013,1702.93,275716
0.00168128,18.3227,1.81321e+06,15634.6,1.82885e+06
0.00130453,14.482,2.72653e+06,22194.8,2.74872e+06
