serial
0.0180451,30.9239,44.8464,0.180128,45.0265
0.0180599,30.2045,408.3,1.8051,410.105
0.0180629,30.3085,4051.82,18.1226,4069.94
0.0179386,30.1432,40602.7,181.86,40784.6
0.0100955,39.7737,404867,1817.16,406684
0.00168454,18.3644,4.04004e+06,18191.1,4.05823e+06
0.001305,14.4924,5.63974e+06,25629.4,5.66537e+06
dynamic p
thread study
0.0180629,30.3085,3942.28,19.9174,3962.19
0.0180796,30.2549,2919.22,10.0523,2929.27
0.0180741,30.4547,2291.59,6.66974,2298.26
0.0180323,30.1709,2097.32,5.08216,2102.4
0.0180339,30.3048,1872.07,4.06916,1876.14
0.0179962,30.3858,1722.51,2.93821,1725.45
0.0180256,30.3081,1577.52,2.60916,1580.13
0.0179658,30.3405,1614.26,2.28215,1616.55
0.0179459,30.3952,1609.87,2.00496,1611.88
0.0179776,30.4402,1616.4,1.84467,1618.25
0.0179588,30.4292,1498.48,2.874,1501.36
0.0179494,30.3606,1447.29,2.63891,1449.93
0.0179382,30.3583,1355.95,2.46326,1358.42
0.0179658,30.4704,1302.6,2.29855,1304.9
0.0179718,30.2887,1280.88,2.13979,1283.02
0.017986,30.4336,1255.24,2.06395,1257.3
0.0180194,30.5094,1169.91,1.90383,1171.82
0.0179728,30.5085,1139.95,1.79324,1141.74
0.0179951,30.5967,1158.27,1.72629,1160
0.0178258,30.359,2049.09,1.70137,2050.79
dynamic timing
0.0184022,31.438,15.5824,0.059772,15.6422
0.017897,30.5262,146.103,0.312689,146.416
0.0179465,30.3497,1483.56,2.69656,1486.26
0.0179367,30.2791,14357.8,25.7695,14383.5
0.0178448,30.0691,145979,238.733,146218
0.0109541,40.8251,1.48424e+06,2141.02,1.48638e+06
0.00938553,41.8825,2.0724e+06,3010.66,2.07541e+06
