serial
0.0180451,30.9239,53.3512,0.26265,53.6139
0.0180599,30.2045,532.49,2.64449,535.134
0.0180629,30.3085,5338.91,26.4054,5365.32
0.0179386,30.1432,52769.2,251.618,53020.8
0.0100955,39.7737,531032,2528.31,533560
0.00168454,18.3644,4.01884e+06,15666.5,4.0345e+06
0.001305,14.4924,5.04956e+06,23545.2,5.07311e+06
dynamic p
thread study
0.0180629,30.3085,3396.21,17.2483,3413.46
0.0180556,30.288,2642.41,8.69917,2651.1
0.0180462,30.2118,2029.38,8.54385,2037.93
0.0180383,30.1984,1713.94,5.18459,1719.12
0.0180058,30.1613,1735.33,3.68117,1739.01
0.0179279,30.1465,3008.05,3.03124,3011.08
0.0179346,30.4319,2763.43,4.25319,2767.68
0.0179647,30.1811,2521.46,4.02277,2525.48
0.0180006,30.4449,1616.48,3.54421,1620.03
0.0179425,30.3009,2511.01,3.1988,2514.21
0.0179181,30.3526,2748.24,2.90657,2751.15
0.0179244,30.4531,2717.37,2.69551,2720.07
0.0179209,30.1139,2346.85,2.48458,2349.33
0.0179641,30.5699,2325.24,10.6671,2335.9
0.0179261,30.3274,2530.25,8.28007,2538.53
0.0179402,30.4428,2610.73,2.06,2612.79
0.0179145,30.4664,2691.19,1.97483,2693.16
0.0179002,30.2249,2582.88,1.84404,2584.72
0.0179145,30.3767,2709,1.75908,2710.76
0.017938,30.426,2443.49,9.53191,2453.03
dynamic timing
0.0179652,30.5377,15.6055,0.086747,15.6923
0.0179955,30.2723,149.091,0.316015,149.407
0.0179762,30.4403,2655.52,2.70365,2658.22
0.0179539,30.3188,25708.1,26.2223,25734.3
0.0178489,30.1248,273629,260.025,273889
0.0109459,40.7864,2.54651e+06,2352.64,2.54886e+06
0.00940903,42.0301,1.97699e+06,3565.36,1.98055e+06
