serial
0.0180451,30.9239,44.7762,0.179143,44.9553
0.0180599,30.2045,403.993,1.81395,405.807
0.0180629,30.3085,4042.81,18.1475,4060.95
0.0179386,30.1432,40378.4,181.796,40560.2
0.0100955,39.7737,403954,1820.88,405774
0.00168454,18.3644,4.03835e+06,18241.8,4.05659e+06
0.001305,14.4924,5.71157e+06,25681.5,5.73725e+06
dynamic p
thread study
0.0180629,30.3085,3974.55,19.9196,3994.47
0.0180631,30.2724,2883.58,10.1034,2893.68
0.0180426,30.2239,2331.06,6.78647,2337.85
0.0180568,30.2452,1971.96,5.04509,1977
0.0180675,30.3445,1884.37,4.0572,1888.43
0.0180161,30.2713,1765.82,2.96404,1768.79
0.0179953,30.2747,1566.28,2.52218,1568.8
0.0179517,30.2553,1607.79,2.303,1610.09
0.017946,30.343,1627.54,1.97301,1629.51
0.0179317,30.277,1613.72,1.78846,1615.51
0.0179196,30.1961,1501.15,2.86113,1504.01
0.0179381,30.2347,1415.61,2.67128,1418.28
0.0179727,30.3251,1420.11,2.47976,1422.58
0.0179712,30.3521,1354.8,2.30446,1357.11
0.0179688,30.3582,1270.42,2.17615,1272.59
0.0179447,30.3548,1230.72,2.0129,1232.73
0.0179569,30.2967,1190.8,1.95215,1192.75
0.0179912,30.4868,1187.39,1.83885,1189.23
0.0179886,30.487,1152.62,1.76052,1154.38
0.0179334,30.3629,1522.45,1.70515,1524.16
dynamic timing
0.0179211,30.946,14.8876,0.058347,14.9459
0.0178517,29.8901,147.261,0.291258,147.553
0.0179386,30.2875,1446.84,2.65601,1449.49
0.0179362,30.2968,14774,26.4804,14800.5
0.0178491,30.0887,153968,244.813,154212
0.01095,40.8012,1.45806e+06,2143.67,1.4602e+06
0.00938384,41.8724,2.08375e+06,2379.65,2.08613e+06
